id,SCSORF_01_RAW,SCSORF_02_RAW,SCSORF_03_RAW,SCSORF_04_RAW,SCSORF_05_RAW,SCSORF_06_RAW,SCSORF_07_RAW,SCSORF_08_RAW,SCSORF_09_RAW,SCSORF_10_RAW,SCSORF_01_DIR,SCSORF_02_DIR,SCSORF_03_DIR,SCSORF_04_DIR,SCSORF_05_DIR,SCSORF_06_DIR,SCSORF_07_DIR,SCSORF_08_DIR,SCSORF_09_DIR,SCSORF_10_DIR,SCSORF_RAW_NA,SCSORF_DIR_NA,SCSORF_DIRt
tdbr76szdw,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
tezgnge7d9,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,De acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,1,1,3,3,1,3,1,1,1,3,0,0,18
tfz68xovz9,Fuertemente de acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,4,1,1,1,1,1,1,1,1,1,0,0,13
tgphyfmano,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,1,2,2,1,2,2,2,2,2,0,0,18
thqlnf89hf,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
tjxg9olj81,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,1,2,2,1,2,2,2,2,2,0,0,18
tk5mbkmnlc,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,2,1,2,2,2,3,2,3,2,3,0,0,22
tnc7delb7j,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,4,4,4,4,4,4,4,4,4,4,0,0,40
tph454zx7v,De acuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,Fuertemente de acuerdo,De acuerdo,En desacuerdo,De acuerdo,3,3,4,4,3,3,4,3,2,3,0,0,32
ts5500ukas,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,Fuertemente en desacuerdo,De acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,3,1,3,1,1,1,1,0,0,14
tuedggtfqh,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,1,1,1,1,1,1,3,1,1,3,0,0,14
twbme7t334,En desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,2,2,2,1,1,2,1,2,2,1,0,0,16
tyt6kuf68o,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,3,1,1,0,0,12
tzg6h2znsv,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,2,2,2,2,2,2,2,2,3,3,0,0,22
u7a2wqv8sj,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
u7q14tfj7f,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,2,1,1,1,0,0,11
u9vh45115c,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
ue9cj4ayvb,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
uf2u8hr3xk,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,2,2,2,0,0,20
uf3rs42tcf,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,Fuertemente de acuerdo,4,4,3,4,4,4,4,4,3,4,0,0,38
ufuez9ccdf,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,3,2,3,2,2,2,2,2,2,2,0,0,22
ul2r0skf12,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,2,2,3,3,1,2,3,3,2,3,0,0,24
urnj311mlc,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,1,1,3,3,1,3,2,2,1,2,0,0,19
ut63zod9nc,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,2,1,1,1,1,1,1,1,1,1,0,0,11
uu3tf3375q,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,1,1,3,1,1,2,1,2,2,2,0,0,16
ux8omw7pr8,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,3,2,3,3,3,3,3,3,2,3,0,0,28
uztubvuos4,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,2,2,2,3,2,3,3,3,2,2,0,0,24
v0t2socx5m,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,3,3,3,3,3,3,3,3,2,3,0,0,29
v239h433uo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
v2uald4p4j,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,2,1,2,2,2,2,2,3,2,3,0,0,21
v36zj2nv36,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
v49cgbtvnv,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
v4cc9ybaa5,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,2,1,1,1,1,2,2,1,2,1,0,0,14
v9ypqsule6,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,2,2,2,3,2,3,3,3,2,2,0,0,24
vcc6zrw7fv,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,2,1,1,1,1,1,1,1,0,0,11
vhtodljgzl,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,3,2,2,0,0,21
vhxl04j163,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
vrhn157xmw,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,2,3,3,3,3,3,2,3,2,3,0,0,27
vswwrxttjf,Fuertemente de acuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,4,3,4,4,3,4,4,4,4,4,0,0,38
vt2zoqcz82,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,2,1,1,1,1,1,1,1,0,0,11
vte205pum8,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
vvkndj1qbs,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,3,3,3,3,2,3,3,4,4,4,0,0,32
vvqcfzvud7,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,2,3,1,2,1,1,1,1,0,0,14
vwahqa41n7,De acuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,3,1,3,3,1,1,3,1,3,2,0,0,21
w1nv5915kv,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,4,4,4,4,4,4,4,4,3,3,0,0,38
w42nf55f1b,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,En desacuerdo,3,2,3,3,2,3,3,3,1,2,0,0,25
w5xtzcugvx,De acuerdo,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,1,2,3,3,3,2,3,2,2,0,0,24
w6yp7x898a,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,2,1,3,2,2,3,3,3,2,3,0,0,24
weet73evpb,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,2,2,3,2,2,3,3,3,3,3,0,0,26
wf97lh7z68,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,3,3,2,3,3,3,3,2,3,2,0,0,27
wgy641oo43,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,1,1,1,2,2,2,2,1,2,1,0,0,15
wk96y1x8lq,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,2,3,3,2,3,3,3,2,2,0,0,26
wladwertxg,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,3,3,2,2,2,2,3,2,2,2,0,0,23
wlvl1wwfzc,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,2,1,2,3,2,3,2,2,3,2,0,0,22
wn2unaotm3,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,De acuerdo,2,1,3,2,1,2,4,3,3,3,0,0,24
wphq2jrlzz,En desacuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente en desacuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,De acuerdo,2,4,4,4,1,4,4,3,3,3,0,0,32
wqczg92ob1,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,3,2,2,2,2,1,3,2,1,1,0,0,19
wr64fsxv00,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,3,2,3,3,2,2,2,2,2,3,0,0,24
wudken5v8o,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,2,2,1,2,1,1,1,1,0,0,13
wvnyykf2cl,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,2,2,2,0,0,20
wvrpqja021,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,2,2,2,0,0,20
wwoetkbxr4,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
wwuhvoq50m,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,1,3,2,2,3,3,2,2,2,0,0,22
wz1x195jy9,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,2,1,3,2,1,2,3,2,2,3,0,0,21
x1vtyfksjc,De acuerdo,De acuerdo,De acuerdo,Fuertemente de acuerdo,En desacuerdo,De acuerdo,De acuerdo,Fuertemente de acuerdo,De acuerdo,En desacuerdo,3,3,3,4,2,3,3,4,3,2,0,0,30
x2mu0d6mgm,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,2,2,2,0,0,20
x476yjs4dy,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,3,3,3,3,3,3,3,3,3,3,0,0,30
x6joffrlnf,De acuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,1,2,2,1,2,2,3,2,2,0,0,20
x85ykvu95z,En desacuerdo,En desacuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,2,2,4,3,3,3,3,3,2,2,0,0,27
x882ee4b3t,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,4,4,4,4,4,4,4,4,4,4,0,0,40
xbb93c2ekd,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,1,2,2,2,2,2,1,2,2,2,0,0,18
xbclzzeqjc,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,Fuertemente de acuerdo,4,4,4,4,4,4,4,4,3,4,0,0,39
xbgrhkg8jb,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,2,1,2,1,1,1,2,1,1,1,0,0,13
xd2cl5nyhr,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
xd3dd3ss0k,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,Fuertemente en desacuerdo,De acuerdo,3,2,3,3,3,3,2,3,1,3,0,0,26
xgzevdqq5g,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,2,3,3,3,3,3,3,3,2,3,0,0,28
xjfzfat351,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,1,1,1,1,1,3,2,1,2,2,0,0,15
xmyhej8n4l,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,4,4,4,4,4,1,1,1,1,1,0,0,25
xnm5usezy1,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,Fuertemente en desacuerdo,Fuertemente de acuerdo,4,4,4,4,4,4,4,3,1,4,0,0,36
xpp4er0ye3,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,2,2,2,2,1,1,1,1,1,1,0,0,14
xpqfbgzwym,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,3,1,1,1,1,1,1,0,0,12
xujvbdjuuu,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
xv8m7ynspf,Fuertemente en desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,De acuerdo,1,3,3,3,3,3,3,3,1,3,0,0,26
xvyzr2xn4t,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
xw1xcvvleb,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
xy715287yz,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,2,1,3,3,1,3,3,3,2,2,0,0,23
y0ebes4v5h,Fuertemente de acuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,4,3,4,4,4,4,4,4,4,4,0,0,39
y12mthwvll,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,1,1,1,1,1,1,1,1,1,2,0,0,11
y2u2fhqmf8,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,3,3,3,3,2,3,3,2,3,3,0,0,28
y8mxm88vpo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
y9ofaaacvm,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,3,2,3,3,3,3,3,3,3,3,0,0,29
y9qpvv536e,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,2,2,2,3,2,2,2,2,2,3,0,0,22
y9rvszcysg,Fuertemente de acuerdo,De acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,4,3,4,3,3,3,3,3,3,3,0,0,32
yaaav5ot57,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,3,3,3,3,2,3,3,2,3,2,0,0,27
yfhgllffby,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,Fuertemente de acuerdo,De acuerdo,En desacuerdo,De acuerdo,3,3,3,3,2,3,4,3,2,3,0,0,29
yg1f7tsc3b,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,2,1,2,2,1,3,2,3,3,3,0,0,22
yk7xo3lolq,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,2,2,3,2,2,3,2,2,2,3,0,0,23
ylq3qd04cx,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,2,1,1,1,1,1,2,1,1,1,0,0,12
