id,AIM_01_RAW,AIM_02_RAW,AIM_03_RAW,AIM_04_RAW,AIM_05_RAW,AIM_06_RAW,AIM_07_RAW,AIM_08_RAW,AIM_09_RAW,AIM_10_RAW,AIM_01_DIR,AIM_02_DIR,AIM_03_DIR,AIM_04_DIR,AIM_05_DIR,AIM_06_DIR,AIM_07_DIR,AIM_08_DIR,AIM_09_DIR,AIM_10_DIR,AIM_RAW_NA,AIM_DIR_NA,AIM_TramoIngreso_DIRd,AIM_DIRt
pojq291h5y,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",4,NA,NA,NA,Más de 5.057.000,NA,NA,NA,10,9,4,NA,NA,NA,7,NA,NA,NA,6,6,7,ab
pomrsmdotb,Básica incompleta; primaria o preparatoria incompleta.,Trabajadores de los servicios y vendedores de comercio y mercados.,2,NA,1.024.000 – 1.785.000,NA,NA,NA,NA,NA,2,3,2,NA,5,NA,NA,NA,NA,NA,6,6,5,c2
pp9bkqh6jm,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,1.024.000 – 1.785.000,NA,NA,NA,NA,NA,10,8,2,NA,5,NA,NA,NA,NA,NA,6,6,5,c1a
pq93l7pkjk,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",5,NA,NA,NA,NA,3.3980.000 – 5.912.000,NA,NA,10,8,5,NA,NA,NA,NA,6,NA,NA,6,6,6,c1a
ps5v7d1za8,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",3,NA,NA,780 mil – 1.359.000,NA,NA,NA,NA,9,8,3,NA,NA,4,NA,NA,NA,NA,6,6,4,c1b
pso9smx1dp,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,1.786.000 – 3.113.000,NA,NA,NA,NA,NA,10,8,2,NA,6,NA,NA,NA,NA,NA,6,6,6,c1a
pu3xsmv12p,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",2,NA,Más de 3.113.000,NA,NA,NA,NA,NA,10,9,2,NA,7,NA,NA,NA,NA,NA,6,6,7,ab
pxezr1rw2z,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",3,NA,NA,2.371.000 – 4.135.000,NA,NA,NA,NA,9,8,3,NA,NA,6,NA,NA,NA,NA,6,6,6,c1a
q4wwdaxh2s,Media científico humanista o media técnico profesional completa; humanidades completas.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",3,NA,NA,2.371.000 – 4.135.000,NA,NA,NA,NA,5,9,3,NA,NA,6,NA,NA,NA,NA,6,6,6,c1b
q5lgt17z4q,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",4,NA,NA,NA,954 mil – 1.662.000,NA,NA,NA,9,8,4,NA,NA,NA,4,NA,NA,NA,6,6,4,c1b
q6q98djvtg,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",4,NA,NA,NA,1.663.000 – 2.899.000,NA,NA,NA,9,9,4,NA,NA,NA,5,NA,NA,NA,6,6,5,c1a
q8fvjud15r,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",2,NA,Más de 3.113.000,NA,NA,NA,NA,NA,9,8,2,NA,7,NA,NA,NA,NA,NA,6,6,7,ab
q9c6myudy2,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",1,Menos de 120 mil,NA,NA,NA,NA,NA,NA,9,8,1,1,NA,NA,NA,NA,NA,NA,6,6,1,c3
q9vmxsgcth,"Postgrado (postítulo, master, magíster, doctor).",Empleados de oficina públicos y privados.,2,NA,1.786.000 – 3.113.000,NA,NA,NA,NA,NA,10,6,2,NA,6,NA,NA,NA,NA,NA,6,6,6,c1b
qcfbpas232,Universitaria incompleta (carreras de 4 o más años).,Empleados de oficina públicos y privados.,2,NA,1.024.000 – 1.785.000,NA,NA,NA,NA,NA,8,6,2,NA,5,NA,NA,NA,NA,NA,6,6,5,c2
qfmer5ht5t,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",3,NA,NA,2.371.000 – 4.135.000,NA,NA,NA,NA,10,8,3,NA,NA,6,NA,NA,NA,NA,6,6,6,c1a
qgjmxt0hhp,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Empleados de oficina públicos y privados.,3,NA,NA,1.360.000 – 2.370.000,NA,NA,NA,NA,9,6,3,NA,NA,5,NA,NA,NA,NA,6,6,5,c1b
qkok6glvgc,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",6,NA,NA,NA,NA,NA,1.266.000 mil – 2.207.000,NA,10,8,6,NA,NA,NA,NA,NA,4,NA,6,6,4,c1b
qmqmh78sdu,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Empleados de oficina públicos y privados.,2,NA,NS/NR,NA,NA,NA,NA,NA,9,6,2,NA,99,NA,NA,NA,NA,NA,6,6,99,NA
qn533zmhmy,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",2,NA,1.786.000 – 3.113.000,NA,NA,NA,NA,NA,9,8,2,NA,6,NA,NA,NA,NA,NA,6,6,6,c1a
qnepwz416k,Media científico humanista o media técnico profesional completa; humanidades completas.,Trabajadores de los servicios y vendedores de comercio y mercados.,2,NA,587 mil – 1.023.000,NA,NA,NA,NA,NA,5,3,2,NA,4,NA,NA,NA,NA,NA,6,6,4,c3
qt2l3rf6ya,Universitaria incompleta (carreras de 4 o más años).,"Profesionales, científicos e intelectuales.",2,NA,Menos de 194 mil,NA,NA,NA,NA,NA,8,8,2,NA,1,NA,NA,NA,NA,NA,6,6,1,d
qvgf7z63yl,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",3,NA,NA,1.360.000 – 2.370.000,NA,NA,NA,NA,10,8,3,NA,NA,5,NA,NA,NA,NA,6,6,5,c1a
qxcbz4nyud,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",4,NA,NA,NA,Más de 5.057.000,NA,NA,NA,10,8,4,NA,NA,NA,7,NA,NA,NA,6,6,7,ab
qxd457jzbp,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",2,NA,1.024.000 – 1.785.000,NA,NA,NA,NA,NA,9,8,2,NA,5,NA,NA,NA,NA,NA,6,6,5,c1a
r04udmm7h6,Instituto técnico (CFT) o instituto profesional incompleto (carreras de 1 a 3 años).,"Obreros, operarios y artesanos de artes mecánicas y de otros oficios.",4,NA,NA,NA,547 mil – 953 mil,NA,NA,NA,6,2,4,NA,NA,NA,3,NA,NA,NA,6,6,3,c3
r3e64ctq7s,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,1.024.000 – 1.785.000,NA,NA,NA,NA,NA,10,8,2,NA,5,NA,NA,NA,NA,NA,6,6,5,c1a
r4138fqfmu,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Técnicos y profesionales de nivel medio (incluye hasta suboficiales FFAA y Carabineros).,3,NA,NA,1.360.000 – 2.370.000,NA,NA,NA,NA,9,7,3,NA,NA,5,NA,NA,NA,NA,6,6,5,c1b
r49xy3q4gp,Instituto técnico (CFT) o instituto profesional completo (carreras de 1 a 3 años); hasta suboficial de FFAA y Carabineros.,"Trabajadores no calificados en ventas y servicios, peones agropecuarios, forestales, construcción, etc.",4,NA,NA,NA,1.663.000 – 2.899.000,NA,NA,NA,7,1,4,NA,NA,NA,5,NA,NA,NA,6,6,5,c2
r5cg72k7f7,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",1,1.100.000 – 1.916.000,NA,NA,NA,NA,NA,NA,10,8,1,6,NA,NA,NA,NA,NA,NA,6,6,6,c1a
r5p7zvjjhe,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",3,NA,NA,2.371.000 – 4.135.000,NA,NA,NA,NA,9,8,3,NA,NA,6,NA,NA,NA,NA,6,6,6,c1a
r6mw5huosf,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",5,NA,NA,NA,NA,3.3980.000 – 5.912.000,NA,NA,10,9,5,NA,NA,NA,NA,6,NA,NA,6,6,6,c1a
rbk3lot946,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",4,NA,NA,NA,954 mil – 1.662.000,NA,NA,NA,10,8,4,NA,NA,NA,4,NA,NA,NA,6,6,4,c1b
rcyhfpy4bm,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",1,Más de 1.916.000,NA,NA,NA,NA,NA,NA,10,8,1,7,NA,NA,NA,NA,NA,NA,6,6,7,ab
rdypfgsrnq,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",4,NA,NA,NA,Más de 5.057.000,NA,NA,NA,9,9,4,NA,NA,NA,7,NA,NA,NA,6,6,7,ab
rf8vq8dcx7,Instituto técnico (CFT) o instituto profesional completo (carreras de 1 a 3 años); hasta suboficial de FFAA y Carabineros.,Técnicos y profesionales de nivel medio (incluye hasta suboficiales FFAA y Carabineros).,4,NA,NA,NA,1.663.000 – 2.899.000,NA,NA,NA,7,7,4,NA,NA,NA,5,NA,NA,NA,6,6,5,c1b
rm671yl6z2,"Postgrado (postítulo, master, magíster, doctor).",Empleados de oficina públicos y privados.,5,NA,NA,NA,NA,3.3980.000 – 5.912.000,NA,NA,10,6,5,NA,NA,NA,NA,6,NA,NA,6,6,6,c1b
rod5uc43mx,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,1.786.000 – 3.113.000,NA,NA,NA,NA,NA,10,8,2,NA,6,NA,NA,NA,NA,NA,6,6,6,c1a
rp0tac4lj0,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",6,NA,NA,NA,NA,NA,726 mil – 1.265.000 mil,NA,10,9,6,NA,NA,NA,NA,NA,3,NA,6,6,3,c2
rp8sjbjwn1,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",5,NA,NA,NA,NA,3.3980.000 – 5.912.000,NA,NA,9,9,5,NA,NA,NA,NA,6,NA,NA,6,6,6,c1a
rsagyl1j80,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",2,NA,Más de 3.113.000,NA,NA,NA,NA,NA,9,9,2,NA,7,NA,NA,NA,NA,NA,6,6,7,ab
rsygknl1km,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",3,NA,NA,1.360.000 – 2.370.000,NA,NA,NA,NA,10,8,3,NA,NA,5,NA,NA,NA,NA,6,6,5,c1a
rszk705nu1,"Postgrado (postítulo, master, magíster, doctor).",Agricultores y trabajadores calificados agropecuarios y pesqueros.,3,NA,NA,Más de 4.135.000,NA,NA,NA,NA,10,4,3,NA,NA,7,NA,NA,NA,NA,6,6,7,c1b
rx8symp8b6,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Trabajadores de los servicios y vendedores de comercio y mercados.,3,NA,NA,NS/NR,NA,NA,NA,NA,9,3,3,NA,NA,99,NA,NA,NA,NA,6,6,99,NA
ry7judd7dn,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",6,NA,NA,NA,NA,NA,Más de 6.717.000,NA,9,9,6,NA,NA,NA,NA,NA,7,NA,6,6,7,ab
s0dvf0a8ug,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",8,NA,NA,NA,NA,NA,NA,2.460.000 – 4.289.000,10,9,7,NA,NA,NA,NA,NA,NA,5,6,6,5,c1a
s0zrg64bdp,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",6,NA,NA,NA,NA,NA,1.266.000 mil – 2.207.000,NA,10,9,6,NA,NA,NA,NA,NA,4,NA,6,6,4,c1b
s1b9hjc977,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,Más de 3.113.000,NA,NA,NA,NA,NA,10,8,2,NA,7,NA,NA,NA,NA,NA,6,6,7,ab
s6od0gq5lw,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,NS/NR,NA,NA,NA,NA,NA,10,8,2,NA,99,NA,NA,NA,NA,NA,6,6,99,NA
s6tcbnm1e0,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",4,NA,NA,NA,2.900.000 – 5.057.000,NA,NA,NA,9,9,4,NA,NA,NA,6,NA,NA,NA,6,6,6,c1a
sdpldeb57z,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",4,NA,NA,NA,2.900.000 – 5.057.000,NA,NA,NA,9,8,4,NA,NA,NA,6,NA,NA,NA,6,6,6,c1a
shfwmbf211,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",5,NA,NA,NA,NA,Más de 5.912.000,NA,NA,10,9,5,NA,NA,NA,NA,7,NA,NA,6,6,7,ab
smu7jxvhmq,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,1.786.000 – 3.113.000,NA,NA,NA,NA,NA,10,8,2,NA,6,NA,NA,NA,NA,NA,6,6,6,c1a
smvu5ob2x4,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Técnicos y profesionales de nivel medio (incluye hasta suboficiales FFAA y Carabineros).,3,NA,NA,780 mil – 1.359.000,NA,NA,NA,NA,9,7,3,NA,NA,4,NA,NA,NA,NA,6,6,4,c2
sn5aay4skh,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,1.786.000 – 3.113.000,NA,NA,NA,NA,NA,10,8,2,NA,6,NA,NA,NA,NA,NA,6,6,6,c1a
so2mzux3tm,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,Más de 3.113.000,NA,NA,NA,NA,NA,10,8,2,NA,7,NA,NA,NA,NA,NA,6,6,7,ab
sx9zzqmtaf,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,1.786.000 – 3.113.000,NA,NA,NA,NA,NA,10,8,2,NA,6,NA,NA,NA,NA,NA,6,6,6,c1a
t23wn3dlqx,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",0,NA,NA,NA,NA,NA,NA,NA,9,8,1,NA,NA,NA,NA,NA,NA,NA,7,7,0,NA
t284qlcrh8,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",3,NA,NA,1.360.000 – 2.370.000,NA,NA,NA,NA,9,8,3,NA,NA,5,NA,NA,NA,NA,6,6,5,c1a
t7uu2j69hk,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",6,NA,NA,NA,NA,NA,2.208.000 – 3.850.000,NA,9,9,6,NA,NA,NA,NA,NA,5,NA,6,6,5,c1a
tb6wa3axbr,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",4,NA,NA,NA,Más de 5.057.000,NA,NA,NA,10,9,4,NA,NA,NA,7,NA,NA,NA,6,6,7,ab
tbt9v10zn4,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",2,NA,Más de 3.113.000,NA,NA,NA,NA,NA,9,9,2,NA,7,NA,NA,NA,NA,NA,6,6,7,ab
tdbr76szdw,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,Más de 3.113.000,NA,NA,NA,NA,NA,10,8,2,NA,7,NA,NA,NA,NA,NA,6,6,7,ab
tezgnge7d9,"Postgrado (postítulo, master, magíster, doctor).","Otros grupos no identificados (incluye rentistas, personas en situación de discapacidad, etc.)",2,NA,1.024.000 – 1.785.000,NA,NA,NA,NA,NA,10,10,2,NA,5,NA,NA,NA,NA,NA,6,6,5,c1b
tfz68xovz9,Media científico humanista o media técnico profesional completa; humanidades completas.,"Profesionales, científicos e intelectuales.",2,NA,1.024.000 – 1.785.000,NA,NA,NA,NA,NA,5,8,2,NA,5,NA,NA,NA,NA,NA,6,6,5,c1b
tgphyfmano,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",1,1.100.000 – 1.916.000,NA,NA,NA,NA,NA,NA,10,9,1,6,NA,NA,NA,NA,NA,NA,6,6,6,c1a
thqlnf89hf,Instituto técnico (CFT) o instituto profesional incompleto (carreras de 1 a 3 años).,Técnicos y profesionales de nivel medio (incluye hasta suboficiales FFAA y Carabineros).,4,NA,NA,NA,547 mil – 953 mil,NA,NA,NA,6,7,4,NA,NA,NA,3,NA,NA,NA,6,6,3,c3
tjxg9olj81,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",4,NA,NA,NA,1.663.000 – 2.899.000,NA,NA,NA,10,8,4,NA,NA,NA,5,NA,NA,NA,6,6,5,c1a
tk5mbkmnlc,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",5,NA,NA,NA,NA,3.3980.000 – 5.912.000,NA,NA,9,8,5,NA,NA,NA,NA,6,NA,NA,6,6,6,c1a
tnc7delb7j,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",2,NA,Menos de 194 mil,NA,NA,NA,NA,NA,9,8,2,NA,1,NA,NA,NA,NA,NA,6,6,1,c3
tph454zx7v,Universitaria incompleta (carreras de 4 o más años).,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",2,NA,1.786.000 – 3.113.000,NA,NA,NA,NA,NA,8,9,2,NA,6,NA,NA,NA,NA,NA,6,6,6,c1a
ts5500ukas,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",1,Más de 1.916.000,NA,NA,NA,NA,NA,NA,10,8,1,7,NA,NA,NA,NA,NA,NA,6,6,7,ab
tuedggtfqh,Universitaria incompleta (carreras de 4 o más años).,"Profesionales, científicos e intelectuales.",2,NA,1.786.000 – 3.113.000,NA,NA,NA,NA,NA,8,8,2,NA,6,NA,NA,NA,NA,NA,6,6,6,c1a
twbme7t334,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",4,NA,NA,NA,1.663.000 – 2.899.000,NA,NA,NA,10,8,4,NA,NA,NA,5,NA,NA,NA,6,6,5,c1a
tyt6kuf68o,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Empleados de oficina públicos y privados.,7,NA,NA,NA,NA,NA,NA,1.410.000 mil – 2.459.000,9,6,7,NA,NA,NA,NA,NA,NA,4,6,6,4,c2
tzg6h2znsv,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Trabajadores de los servicios y vendedores de comercio y mercados.,4,NA,NA,NA,314 mil – 546 mil,NA,NA,NA,9,3,4,NA,NA,NA,2,NA,NA,NA,6,6,2,c3
u7a2wqv8sj,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",3,NA,NA,2.371.000 – 4.135.000,NA,NA,NA,NA,10,9,3,NA,NA,6,NA,NA,NA,NA,6,6,6,c1a
